Date,Open,High,Low,Close,AdjClose,Volume
5/8/2017,2399.94,2401.36,2393.92,2399.38,2399.38,3429990000
5/9/2017,2401.58,2403.87,2392.44,2396.92,2396.92,3657840000
5/10/2017,2396.79,2399.74,2392.79,2399.63,2399.63,3649370000
5/11/2017,2394.84,2395.72,2381.74,2394.44,2394.44,3727710000
5/12/2017,2392.44,2392.44,2387.19,2390.9,2390.9,3304620000
5/15/2017,2393.98,2404.05,2393.94,2402.32,2402.32,3490080000
5/16/2017,2404.55,2405.77,2396.05,2400.67,2400.67,3421810000
5/17/2017,2382.95,2384.87,2356.21,2357.03,2357.03,4164760000
5/18/2017,2354.69,2375.74,2352.72,2365.72,2365.72,4319440000
5/19/2017,2371.37,2389.06,2370.43,2381.73,2381.73,3831700000
5/22/2017,2387.21,2395.46,2386.92,2394.02,2394.02,3176580000
5/23/2017,2397.04,2400.85,2393.88,2398.42,2398.42,3216560000
5/24/2017,2401.41,2405.58,2397.99,2404.39,2404.39,3389240000
5/25/2017,2409.54,2418.71,2408.01,2415.07,2415.07,3538210000
5/26/2017,2414.5,2416.68,2412.2,2415.82,2415.82,2806930000
5/30/2017,2411.67,2415.26,2409.43,2412.91,2412.91,3205860000
5/31/2017,2415.63,2415.99,2403.59,2411.8,2411.8,4518040000
6/1/2017,2415.65,2430.06,2413.54,2430.06,2430.06,3860620000
6/2/2017,2431.28,2440.23,2427.71,2439.07,2439.07,3465500000
6/5/2017,2437.83,2439.55,2434.32,2436.1,2436.1,2916720000
6/6/2017,2431.92,2436.21,2428.12,2429.33,2429.33,3376750000
6/7/2017,2432.03,2435.28,2424.75,2433.14,2433.14,3576220000
6/8/2017,2434.27,2439.27,2427.94,2433.79,2433.79,3735980000
6/9/2017,2436.39,2446.2,2415.7,2431.77,2431.77,4029860000
6/12/2017,2425.88,2430.38,2419.97,2429.39,2429.39,4031840000
6/13/2017,2434.15,2441.49,2431.28,2440.35,2440.35,3278240000
6/14/2017,2443.75,2443.75,2428.34,2437.92,2437.92,3558640000
6/15/2017,2424.14,2433.95,2418.53,2432.46,2432.46,3371980000
6/16/2017,2431.24,2433.15,2422.88,2433.15,2433.15,5299380000
6/19/2017,2442.55,2453.82,2441.79,2453.46,2453.46,3271480000
6/20/2017,2450.66,2450.66,2436.6,2437.03,2437.03,3422700000
6/21/2017,2439.31,2442.23,2430.74,2435.61,2435.61,3599190000
6/22/2017,2437.4,2441.62,2433.27,2434.5,2434.5,3477250000
6/23/2017,2434.65,2441.4,2431.11,2438.3,2438.3,5282460000
6/26/2017,2443.32,2450.42,2437.03,2439.07,2439.07,3243660000
6/27/2017,2436.34,2440.15,2419.38,2419.38,2419.38,3564770000
6/28/2017,2428.7,2442.97,2428.02,2440.69,2440.69,3479980000
6/29/2017,2442.38,2442.73,2405.7,2419.7,2419.7,3869560000
6/30/2017,2429.2,2432.71,2421.65,2423.41,2423.41,3366030000
7/3/2017,2431.39,2439.17,2428.69,2429.01,2429.01,1901480000
7/5/2017,2430.78,2434.9,2422.05,2432.54,2432.54,3368150000
7/6/2017,2423.44,2424.28,2407.7,2409.75,2409.75,3368710000
7/7/2017,2413.52,2426.92,2413.52,2425.18,2425.18,2929390000
7/10/2017,2424.51,2432,2422.27,2427.43,2427.43,3009880000
7/11/2017,2427.35,2429.3,2412.79,2425.53,2425.53,3108800000
7/12/2017,2435.75,2445.76,2435.75,2443.25,2443.25,3176900000
7/13/2017,2444.99,2449.32,2441.69,2447.83,2447.83,3068510000
7/14/2017,2449.16,2463.54,2446.69,2459.27,2459.27,2738460000
7/17/2017,2459.5,2462.82,2457.16,2459.14,2459.14,2800580000
7/18/2017,2455.88,2460.92,2450.34,2460.61,2460.61,2974090000
7/19/2017,2463.85,2473.83,2463.85,2473.83,2473.83,3063810000
7/20/2017,2475.56,2477.62,2468.43,2473.45,2473.45,3223820000
7/21/2017,2467.4,2472.54,2465.06,2472.54,2472.54,3066880000
7/24/2017,2472.04,2473.1,2466.32,2469.91,2469.91,3019920000
7/25/2017,2477.88,2481.24,2474.91,2477.13,2477.13,4116360000
7/26/2017,2479.97,2481.69,2474.94,2477.83,2477.83,3597830000
7/27/2017,2482.76,2484.04,2459.93,2475.42,2475.42,4035740000
7/28/2017,2469.12,2473.53,2464.66,2472.1,2472.1,3302850000
7/31/2017,2475.94,2477.96,2468.53,2470.3,2470.3,3475930000
8/1/2017,2477.1,2478.51,2471.14,2476.35,2476.35,3470260000
8/2/2017,2480.38,2480.38,2466.48,2477.57,2477.57,3487150000
8/3/2017,2476.03,2476.03,2468.85,2472.16,2472.16,3662410000
8/4/2017,2476.88,2480,2472.08,2476.83,2476.83,3239980000
8/7/2017,2477.14,2480.95,2475.88,2480.91,2480.91,2935130000
8/8/2017,2478.35,2490.87,2470.32,2474.92,2474.92,3347480000
8/9/2017,2465.35,2474.41,2462.08,2474.02,2474.02,3310960000
8/10/2017,2465.38,2465.38,2437.75,2438.21,2438.21,3635820000
8/11/2017,2441.04,2448.09,2437.85,2441.32,2441.32,3161830000
8/14/2017,2454.96,2468.22,2454.96,2465.84,2465.84,2824320000
8/15/2017,2468.66,2468.9,2461.61,2464.61,2464.61,2922430000
8/16/2017,2468.63,2474.93,2463.86,2468.11,2468.11,2956570000
8/17/2017,2462.95,2465.02,2430.01,2430.01,2430.01,3164950000
8/18/2017,2427.64,2440.27,2420.69,2425.55,2425.55,3426970000
8/21/2017,2425.5,2430.58,2417.35,2428.37,2428.37,2803650000
8/22/2017,2433.75,2454.77,2433.67,2452.51,2452.51,2780990000
8/23/2017,2444.88,2448.91,2441.42,2444.04,2444.04,2796950000
8/24/2017,2447.91,2450.39,2436.19,2438.97,2438.97,2849680000
8/25/2017,2444.72,2453.96,2442.22,2443.05,2443.05,2593350000
8/28/2017,2447.35,2449.12,2439.03,2444.24,2444.24,2682920000
8/29/2017,2431.94,2449.19,2428.2,2446.3,2446.3,2739460000
8/30/2017,2446.06,2460.31,2443.77,2457.59,2457.59,2637780000
8/31/2017,2462.65,2475.01,2462.65,2471.65,2471.65,3353860000
9/1/2017,2474.42,2480.38,2473.85,2476.55,2476.55,2712780000
9/5/2017,2470.35,2471.97,2446.55,2457.85,2457.85,3502190000
9/6/2017,2463.83,2469.64,2459.2,2465.54,2465.54,3400200000
9/7/2017,2468.06,2468.62,2460.29,2465.1,2465.1,3365780000
9/8/2017,2462.25,2467.11,2459.4,2461.43,2461.43,3308360000
9/11/2017,2474.52,2488.95,2474.52,2488.11,2488.11,3293460000
9/12/2017,2491.94,2496.77,2490.37,2496.48,2496.48,3234280000
9/13/2017,2493.89,2498.37,2492.14,2498.37,2498.37,3371370000
9/14/2017,2494.56,2498.43,2491.35,2495.62,2495.62,3422470000
9/15/2017,2495.67,2500.23,2493.16,2500.23,2500.23,4862970000
9/18/2017,2502.51,2508.32,2499.92,2503.87,2503.87,3204700000
9/19/2017,2506.29,2507.84,2503.19,2506.65,2506.65,3253760000
9/20/2017,2506.84,2508.85,2496.67,2508.24,2508.24,3584570000
9/21/2017,2507.16,2507.16,2499,2500.6,2500.6,2965590000
9/22/2017,2497.26,2503.47,2496.54,2502.22,2502.22,2877980000
9/25/2017,2499.39,2502.54,2488.03,2496.66,2496.66,3314530000
9/26/2017,2501.04,2503.51,2495.12,2496.84,2496.84,3070770000
9/27/2017,2503.3,2511.75,2495.91,2507.04,2507.04,3485070000
9/28/2017,2503.41,2510.81,2502.93,2510.06,2510.06,3173030000
9/29/2017,2509.96,2519.44,2507.99,2519.36,2519.36,3220260000
10/2/2017,2521.2,2529.23,2520.4,2529.12,2529.12,3226370000
10/3/2017,2530.34,2535.13,2528.85,2534.58,2534.58,3073480000
10/4/2017,2533.48,2540.53,2531.8,2537.74,2537.74,3020770000
10/5/2017,2540.86,2552.51,2540.02,2552.07,2552.07,3059730000
10/6/2017,2547.44,2549.41,2543.79,2549.33,2549.33,2898270000
10/9/2017,2551.39,2551.82,2541.6,2544.73,2544.73,2486940000
10/10/2017,2549.99,2555.23,2544.86,2550.64,2550.64,2962610000
10/11/2017,2550.62,2555.24,2547.95,2555.24,2555.24,2991320000
10/12/2017,2552.88,2555.33,2548.31,2550.93,2550.93,3157280000
10/13/2017,2555.66,2557.65,2552.09,2553.17,2553.17,3150470000
10/16/2017,2555.57,2559.47,2552.64,2557.64,2557.64,2918030000
10/17/2017,2557.17,2559.71,2554.69,2559.36,2559.36,2901890000
10/18/2017,2562.87,2564.11,2559.67,2561.26,2561.26,2999320000
10/19/2017,2553.39,2562.36,2547.92,2562.1,2562.1,3019520000
10/20/2017,2567.56,2575.44,2567.56,2575.21,2575.21,3394450000
10/23/2017,2578.08,2578.29,2564.33,2564.98,2564.98,3214470000
10/24/2017,2568.66,2572.18,2565.58,2569.13,2569.13,3435660000
10/25/2017,2566.52,2567.4,2544,2557.15,2557.15,3885470000
10/26/2017,2560.08,2567.07,2559.8,2560.4,2560.4,3891750000
10/27/2017,2570.26,2582.98,2565.94,2581.07,2581.07,3896100000
10/30/2017,2577.75,2580.03,2568.25,2572.83,2572.83,3660230000
10/31/2017,2575.99,2578.29,2572.15,2575.26,2575.26,3844420000
11/1/2017,2583.21,2588.4,2574.92,2579.36,2579.36,3841200000
11/2/2017,2579.46,2581.11,2566.17,2579.85,2579.85,4050140000
11/3/2017,2581.93,2588.42,2576.77,2587.84,2587.84,3568710000
11/6/2017,2587.47,2593.38,2585.66,2591.13,2591.13,3541970000
11/7/2017,2592.11,2597.02,2584.35,2590.64,2590.64,3815190000
11/8/2017,2588.71,2595.47,2585.02,2594.38,2594.38,3898450000
11/9/2017,2584,2586.5,2566.33,2584.62,2584.62,3844100000
11/10/2017,2580.18,2583.81,2575.57,2582.3,2582.3,3489740000
11/13/2017,2576.53,2587.66,2574.48,2584.84,2584.84,3405200000
11/14/2017,2577.75,2579.66,2566.56,2578.87,2578.87,3643580000
11/15/2017,2569.45,2572.84,2557.45,2564.62,2564.62,3586590000
11/16/2017,2572.95,2590.09,2572.95,2585.64,2585.64,3329730000
11/17/2017,2582.94,2583.96,2577.62,2578.85,2578.85,3309800000
11/20/2017,2579.49,2584.64,2578.24,2582.14,2582.14,3023940000
11/21/2017,2589.17,2601.19,2589.17,2599.03,2599.03,3351230000
11/22/2017,2600.31,2600.94,2595.23,2597.08,2597.08,2764110000
11/24/2017,2600.42,2604.21,2600.42,2602.42,2602.42,1385890000
11/27/2017,2602.66,2606.41,2598.87,2601.42,2601.42,3017720000
11/28/2017,2605.94,2627.69,2605.44,2627.04,2627.04,3493340000
11/29/2017,2627.82,2634.89,2620.32,2626.07,2626.07,4090630000
11/30/2017,2633.93,2657.74,2633.93,2647.58,2647.58,4965700000
12/1/2017,2645.1,2650.62,2605.52,2642.22,2642.22,3950930000
12/4/2017,2657.19,2665.19,2639.03,2639.44,2639.44,4025840000
12/5/2017,2639.78,2648.72,2627.73,2629.57,2629.57,3547570000
12/6/2017,2626.24,2634.41,2624.75,2629.27,2629.27,3253080000
12/7/2017,2628.38,2640.99,2626.53,2636.98,2636.98,3297060000
12/8/2017,2646.21,2651.65,2644.1,2651.5,2651.5,3126750000
12/11/2017,2652.19,2660.33,2651.47,2659.99,2659.99,3141480000
12/12/2017,2661.73,2669.72,2659.78,2664.11,2664.11,3568910000
12/13/2017,2667.59,2671.88,2662.85,2662.85,2662.85,3568360000
12/14/2017,2665.87,2668.09,2652.01,2652.01,2652.01,3442760000
12/15/2017,2660.63,2679.63,2659.14,2675.81,2675.81,5736910000
12/18/2017,2685.92,2694.97,2685.92,2690.16,2690.16,3727770000
12/19/2017,2692.71,2694.44,2680.74,2681.47,2681.47,3407680000
12/20/2017,2688.18,2691.01,2676.11,2679.25,2679.25,3246230000
12/21/2017,2683.02,2692.64,2682.4,2684.57,2684.57,3293130000
12/22/2017,2684.22,2685.35,2678.13,2683.34,2683.34,2401030000
12/26/2017,2679.09,2682.74,2677.96,2680.5,2680.5,1970660000
12/27/2017,2682.1,2685.64,2678.91,2682.62,2682.62,2202900000
12/28/2017,2686.1,2687.66,2682.69,2687.54,2687.54,2174890000
12/29/2017,2689.15,2692.12,2673.61,2673.61,2673.61,2447760000
1/2/2018,2683.73,2695.89,2682.36,2695.81,2695.81,3397430000
1/3/2018,2697.85,2714.37,2697.77,2713.06,2713.06,3544030000
1/4/2018,2719.31,2729.29,2719.07,2723.99,2723.99,3697340000
1/5/2018,2731.33,2743.45,2727.92,2743.15,2743.15,3239280000
1/8/2018,2742.67,2748.51,2737.6,2747.71,2747.71,3246160000
1/9/2018,2751.15,2759.14,2747.86,2751.29,2751.29,3467460000
1/10/2018,2745.55,2750.8,2736.06,2748.23,2748.23,3579900000
1/11/2018,2752.97,2767.56,2752.78,2767.56,2767.56,3645690000
1/12/2018,2770.18,2787.85,2769.64,2786.24,2786.24,3587220000
1/16/2018,2798.96,2807.54,2768.64,2776.42,2776.42,4362880000
1/17/2018,2784.99,2807.04,2778.38,2802.56,2802.56,3790340000
1/18/2018,2802.4,2805.83,2792.56,2798.03,2798.03,3703300000
1/19/2018,2802.6,2810.33,2798.08,2810.3,2810.3,3724230000
1/22/2018,2809.16,2833.03,2808.12,2832.97,2832.97,3489480000
1/23/2018,2835.05,2842.24,2830.59,2839.13,2839.13,3541140000
1/24/2018,2845.42,2852.97,2824.81,2837.54,2837.54,4079270000
1/25/2018,2846.24,2848.56,2830.94,2839.25,2839.25,3873100000
1/26/2018,2847.48,2872.87,2846.18,2872.87,2872.87,3474680000
1/29/2018,2867.23,2870.62,2851.48,2853.53,2853.53,3587420000
1/30/2018,2832.74,2837.75,2818.27,2822.43,2822.43,4012070000
1/31/2018,2832.41,2839.26,2813.04,2823.81,2823.81,4276270000
2/1/2018,2816.45,2835.96,2812.7,2821.98,2821.98,3977380000
2/2/2018,2808.92,2808.92,2759.97,2762.13,2762.13,4340220000
2/5/2018,2741.06,2763.39,2638.17,2648.94,2648.94,5310840000
2/6/2018,2614.78,2701.04,2593.07,2695.14,2695.14,5917350000
2/7/2018,2690.95,2727.67,2681.33,2681.66,2681.66,4646300000
2/8/2018,2685.01,2685.27,2580.56,2581,2581,5333840000
2/9/2018,2601.78,2638.67,2532.69,2619.55,2619.55,5690110000
2/12/2018,2636.75,2672.61,2622.45,2656,2656,4069220000
2/13/2018,2646.27,2668.84,2637.08,2662.94,2662.94,3503540000
2/14/2018,2651.21,2702.1,2648.87,2698.63,2698.63,4011940000
2/15/2018,2713.46,2731.51,2689.82,2731.2,2731.2,3696140000
2/16/2018,2727.14,2754.42,2725.11,2732.22,2732.22,3646920000
2/20/2018,2722.99,2737.6,2706.76,2716.26,2716.26,3646920000
2/21/2018,2720.53,2747.75,2701.29,2701.33,2701.33,3789040000
2/22/2018,2710.42,2731.26,2697.77,2703.96,2703.96,3720620000
2/23/2018,2715.8,2747.76,2713.74,2747.3,2747.3,3200360000
2/26/2018,2757.37,2780.64,2753.78,2779.6,2779.6,3436590000
2/27/2018,2780.45,2789.15,2744.22,2744.28,2744.28,3752070000
2/28/2018,2753.78,2761.52,2713.54,2713.83,2713.83,4244570000
3/1/2018,2715.22,2730.89,2659.65,2677.67,2677.67,4514490000
3/2/2018,2658.89,2696.25,2647.32,2691.25,2691.25,3891250000
3/5/2018,2681.06,2728.09,2675.75,2720.94,2720.94,3733640000
3/6/2018,2730.18,2732.08,2711.26,2728.12,2728.12,3389030000
3/7/2018,2710.18,2730.6,2701.74,2726.8,2726.8,3406690000
3/8/2018,2732.75,2740.45,2722.65,2738.97,2738.97,3206040000
3/9/2018,2752.91,2786.57,2751.54,2786.57,2786.57,3376870000
3/12/2018,2790.54,2796.98,2779.26,2783.02,2783.02,3216960000
3/13/2018,2792.31,2801.9,2758.68,2765.31,2765.31,3324290000
3/14/2018,2774.06,2777.11,2744.38,2749.48,2749.48,3394630000
3/15/2018,2754.27,2763.03,2741.47,2747.33,2747.33,3543710000
3/16/2018,2750.57,2761.85,2749.97,2752.01,2752.01,5429140000
3/19/2018,2741.38,2741.38,2694.59,2712.92,2712.92,3327460000
3/20/2018,2715.05,2724.22,2710.05,2716.94,2716.94,3272590000
3/21/2018,2714.99,2739.14,2709.79,2711.93,2711.93,3434780000
3/22/2018,2691.36,2695.68,2641.59,2643.69,2643.69,3765460000
3/23/2018,2646.71,2657.67,2585.89,2588.26,2588.26,3829380000
3/26/2018,2619.35,2661.36,2601.81,2658.55,2658.55,3538080000
3/27/2018,2667.57,2674.78,2596.12,2612.62,2612.62,3761320000
3/28/2018,2611.3,2632.65,2593.06,2605,2605,3875720000
3/29/2018,2614.41,2659.07,2609.72,2640.87,2640.87,3572360000
4/2/2018,2633.45,2638.3,2553.8,2581.88,2581.88,3635780000
4/3/2018,2592.17,2619.14,2575.49,2614.45,2614.45,3395840000
4/4/2018,2584.04,2649.86,2573.61,2644.69,2644.69,3369230000
4/5/2018,2657.36,2672.08,2649.58,2662.84,2662.84,3230430000
4/6/2018,2645.82,2656.88,2586.27,2604.47,2604.47,3312390000
4/9/2018,2617.18,2653.55,2610.79,2613.16,2613.16,3076140000
4/10/2018,2638.41,2665.45,2635.78,2656.87,2656.87,3579130000
4/11/2018,2643.89,2661.43,2639.25,2642.19,2642.19,3054520000
4/12/2018,2653.83,2674.72,2653.83,2663.99,2663.99,3045330000
4/13/2018,2676.9,2680.26,2645.05,2656.3,2656.3,2988540000
4/16/2018,2670.1,2686.49,2665.16,2677.84,2677.84,3020740000
4/17/2018,2692.74,2713.34,2692.05,2706.39,2706.39,3286190000
4/18/2018,2710.11,2717.49,2703.63,2708.64,2708.64,3412030000
4/19/2018,2701.16,2702.84,2681.9,2693.13,2693.13,3375120000
4/20/2018,2692.56,2693.94,2660.61,2670.14,2670.14,3428260000
4/23/2018,2675.4,2682.86,2657.99,2670.29,2670.29,3030390000
4/24/2018,2680.8,2683.55,2617.32,2634.56,2634.56,3716020000
4/25/2018,2634.92,2645.3,2612.67,2639.4,2639.4,3563680000
4/26/2018,2651.65,2676.48,2647.16,2666.94,2666.94,3690920000
4/27/2018,2675.47,2677.35,2659.01,2669.91,2669.91,3234510000
4/30/2018,2682.51,2682.87,2648.04,2648.05,2648.05,3749510000
5/1/2018,2642.96,2655.27,2625.41,2654.8,2654.8,3562820000
5/2/2018,2654.24,2660.87,2631.7,2635.67,2635.67,4047020000
5/3/2018,2628.08,2637.14,2594.62,2629.73,2629.73,3867530000
5/4/2018,2621.45,2670.93,2615.32,2663.42,2663.42,3335260000
5/7/2018,2680.34,2683.35,2664.7,2672.63,2672.63,3266810000
5/8/2018,2670.26,2676.34,2655.2,2671.92,2671.92,3745100000
5/9/2018,2678.12,2701.27,2674.14,2697.79,2697.79,3913650000
5/10/2018,2705.02,2726.11,2704.54,2723.07,2723.07,3380640000
5/11/2018,2722.7,2732.86,2717.45,2727.72,2727.72,2874850000
5/14/2018,2738.47,2742.1,2725.47,2730.13,2730.13,2994360000
5/15/2018,2718.59,2718.59,2701.91,2711.45,2711.45,3291190000
5/16/2018,2712.62,2727.76,2712.17,2722.46,2722.46,3248480000
5/17/2018,2719.71,2731.96,2711.36,2720.13,2720.13,3478150000
5/18/2018,2717.35,2719.5,2709.18,2712.97,2712.97,3383270000
5/21/2018,2735.39,2739.19,2725.7,2733.01,2733.01,3053480000
5/22/2018,2738.34,2742.24,2721.88,2724.44,2724.44,3384140000
5/23/2018,2713.98,2733.33,2709.54,2733.29,2733.29,3333160000
5/24/2018,2730.94,2731.97,2707.38,2727.76,2727.76,3285750000
5/25/2018,2723.6,2727.36,2714.99,2721.33,2721.33,3015260000
5/29/2018,2705.11,2710.67,2676.81,2689.86,2689.86,3743310000
5/30/2018,2702.43,2729.34,2702.43,2724.01,2724.01,3566490000
5/31/2018,2720.98,2722.5,2700.68,2705.27,2705.27,4241100000
6/1/2018,2718.7,2736.93,2718.7,2734.62,2734.62,3694310000
6/4/2018,2741.67,2749.16,2740.54,2746.87,2746.87,3410090000
6/5/2018,2748.46,2752.61,2739.51,2748.8,2748.8,3523550000
6/6/2018,2753.25,2772.39,2748.46,2772.35,2772.35,3662780000
6/7/2018,2774.84,2779.9,2760.16,2770.37,2770.37,3742080000
6/8/2018,2765.84,2779.39,2763.59,2779.03,2779.03,3138850000
6/11/2018,2780.18,2790.21,2780.17,2782,2782,3262130000
6/12/2018,2785.6,2789.8,2778.78,2786.85,2786.85,3435700000
6/13/2018,2787.94,2791.47,2774.65,2775.63,2775.63,3820770000
6/14/2018,2783.21,2789.06,2776.52,2782.49,2782.49,3540930000
6/15/2018,2777.78,2782.81,2761.73,2779.66,2779.66,5451990000
6/18/2018,2765.79,2774.99,2757.12,2773.75,2773.75,3316120000
6/19/2018,2752.01,2765.05,2743.19,2762.59,2762.59,3671160000
6/20/2018,2769.73,2774.86,2763.91,2767.32,2767.32,3332140000
6/21/2018,2769.28,2769.28,2744.39,2749.76,2749.76,3336580000
6/22/2018,2760.79,2764.17,2752.68,2754.88,2754.88,5468110000
6/25/2018,2742.94,2742.94,2698.67,2717.07,2717.07,3663280000
6/26/2018,2722.12,2732.91,2715.6,2723.06,2723.06,3568900000
6/27/2018,2728.45,2746.09,2699.38,2699.63,2699.63,3803990000
6/28/2018,2698.69,2724.34,2691.99,2716.31,2716.31,3461100000
6/29/2018,2727.13,2743.26,2718.03,2718.37,2718.37,3586800000
7/2/2018,2704.95,2727.26,2698.95,2726.71,2726.71,3095040000
7/3/2018,2733.27,2736.58,2711.16,2713.22,2713.22,1911460000
7/5/2018,2724.19,2737.83,2716.02,2736.61,2736.61,2980160000
7/6/2018,2737.68,2764.41,2733.52,2759.82,2759.82,2590250000
7/9/2018,2775.62,2784.65,2770.73,2784.17,2784.17,3070060000
7/10/2018,2788.56,2795.58,2786.24,2793.84,2793.84,3080140000
7/11/2018,2779.82,2785.91,2770.77,2774.02,2774.02,2986180000
7/12/2018,2783.14,2799.22,2781.53,2798.29,2798.29,2834230000
7/13/2018,2796.93,2804.53,2791.69,2801.31,2801.31,2619790000
7/16/2018,2797.36,2801.19,2793.39,2798.43,2798.43,2819860000
7/17/2018,2789.34,2814.19,2789.24,2809.55,2809.55,3064920000
7/18/2018,2811.35,2816.76,2805.89,2815.62,2815.62,3111560000
7/19/2018,2809.37,2812.05,2799.77,2804.49,2804.49,3278360000
7/20/2018,2804.55,2809.7,2800.01,2801.83,2801.83,3243250000
7/23/2018,2799.17,2808.61,2795.14,2806.98,2806.98,2928490000
7/24/2018,2820.68,2829.99,2811.12,2820.4,2820.4,3430410000
7/25/2018,2817.73,2848.03,2817.73,2846.07,2846.07,3584400000
7/26/2018,2835.49,2845.57,2835.26,2837.44,2837.44,3667290000
7/27/2018,2842.35,2843.17,2808.34,2818.82,2818.82,3434370000
7/30/2018,2819,2821.74,2798.11,2802.6,2802.6,3261190000
7/31/2018,2809.73,2824.46,2808.06,2816.29,2816.29,3906890000
8/1/2018,2821.17,2825.83,2805.85,2813.36,2813.36,3501350000
8/2/2018,2800.48,2829.91,2796.34,2827.22,2827.22,3501380000
8/3/2018,2829.62,2840.38,2827.37,2840.35,2840.35,3043690000
8/6/2018,2840.29,2853.29,2835.98,2850.4,2850.4,2879020000
8/7/2018,2855.92,2863.43,2855.92,2858.45,2858.45,3185440000
8/8/2018,2856.79,2862.44,2853.09,2857.7,2857.7,2978070000
8/9/2018,2857.19,2862.48,2851.98,2853.58,2853.58,3066180000
8/10/2018,2838.9,2842.2,2825.81,2833.28,2833.28,3265590000
8/13/2018,2835.46,2843.4,2819.88,2821.93,2821.93,3173630000
8/14/2018,2827.88,2843.11,2826.58,2839.96,2839.96,2986500000
8/15/2018,2827.95,2827.95,2802.49,2818.37,2818.37,3656680000
8/16/2018,2831.44,2850.49,2831.44,2840.69,2840.69,3232000000
8/17/2018,2838.32,2855.63,2833.73,2850.13,2850.13,3037640000
8/20/2018,2853.93,2859.76,2850.62,2857.05,2857.05,2757150000
8/21/2018,2861.51,2873.23,2861.32,2862.96,2862.96,3174010000
8/22/2018,2860.99,2867.54,2856.05,2861.82,2861.82,2701250000
8/23/2018,2860.29,2868.78,2854.03,2856.98,2856.98,2724450000
8/24/2018,2862.35,2876.16,2862.35,2874.69,2874.69,2603010000
8/27/2018,2884.69,2898.25,2884.69,2896.74,2896.74,2865070000
8/28/2018,2901.45,2903.77,2893.5,2897.52,2897.52,2687770000
8/29/2018,2900.62,2916.5,2898.4,2914.04,2914.04,2805520000
8/30/2018,2908.94,2912.46,2895.22,2901.13,2901.13,2810450000
8/31/2018,2898.37,2906.32,2891.73,2901.52,2901.52,2887220000
9/4/2018,2896.96,2900.18,2885.13,2896.72,2896.72,3087420000
9/5/2018,2891.59,2894.21,2876.92,2888.6,2888.6,3248780000
9/6/2018,2888.64,2892.05,2867.29,2878.05,2878.05,3144240000
9/7/2018,2868.26,2883.81,2864.12,2871.68,2871.68,2976580000
9/10/2018,2881.39,2886.93,2875.94,2877.13,2877.13,2751100000
9/11/2018,2871.57,2892.52,2866.78,2887.89,2887.89,2904500000
9/12/2018,2888.29,2894.65,2879.2,2888.92,2888.92,3341280000
9/13/2018,2896.85,2906.76,2896.39,2904.18,2904.18,3274090000
9/14/2018,2906.38,2908.3,2895.77,2904.98,2904.98,3179410000
9/17/2018,2903.83,2904.65,2886.16,2888.8,2888.8,2967980000
9/18/2018,2890.74,2911.17,2890.43,2904.31,2904.31,3091190000
9/19/2018,2906.6,2912.36,2903.82,2907.95,2907.95,3302460000
9/20/2018,2919.73,2934.8,2919.73,2930.75,2930.75,3406520000
9/21/2018,2936.76,2940.91,2927.11,2929.67,2929.67,5652470000
9/24/2018,2921.83,2923.79,2912.63,2919.37,2919.37,3392030000
9/25/2018,2921.75,2923.95,2913.7,2915.56,2915.56,3330880000
9/26/2018,2916.98,2931.15,2903.28,2905.97,2905.97,3417540000
9/27/2018,2911.65,2927.22,2909.27,2914,2914,3101360000
9/28/2018,2910.03,2920.53,2907.5,2913.98,2913.98,3461680000
10/1/2018,2926.29,2937.06,2917.91,2924.59,2924.59,3375890000
10/2/2018,2923.8,2931.42,2919.37,2923.43,2923.43,3432620000
10/3/2018,2931.69,2939.86,2921.36,2925.51,2925.51,3625510000
10/4/2018,2919.35,2919.78,2883.92,2901.61,2901.61,3510370000
10/5/2018,2902.54,2909.64,2869.29,2885.57,2885.57,3340820000
10/8/2018,2877.53,2889.45,2862.08,2884.43,2884.43,3381820000
10/9/2018,2882.51,2894.83,2874.27,2880.34,2880.34,3531690000
10/10/2018,2873.9,2874.02,2784.86,2785.68,2785.68,4554260000
10/11/2018,2776.87,2795.14,2710.51,2728.37,2728.37,4914090000
10/12/2018,2770.54,2775.77,2729.44,2767.13,2767.13,4024010000
10/15/2018,2763.83,2775.99,2749.03,2750.79,2750.79,3327160000
10/16/2018,2767.05,2813.46,2766.91,2809.92,2809.92,3460260000
10/17/2018,2811.67,2816.94,2781.81,2809.21,2809.21,3347090000
10/18/2018,2802,2806.04,2755.18,2768.78,2768.78,3639300000
10/19/2018,2775.66,2797.77,2760.27,2767.78,2767.78,3593940000
